t,rainfall,action_s,action_e,action_h,action_p,flood_depth,flow,displaced,vulnerable,infected,contamination,healthcare,damage,failures,econ_loss,deaths,shelter_pressure,sanitation,personnel
66,0.20023683205112383,1.0,1.0,0.0,1.0,0.881208993797363,1.0551066214010199,3.676705501893033,0.0,0.18447550345641076,4.394542056898105,0.08603856495597749,1.3864378709002478,0.7023371125087525,90.97072706845108,64.7495104257242,6.313324231934775,4.999993870017836,0.0
67,0.3495757574258866,1.0,1.0,0.0,1.0,0.53268745706334,0.7923464800586417,3.352672587081031,0.05,0.09039906731141603,3.9229297804729706,0.09558803321964424,1.2567238572492732,0.7392506387437578,92.59692081323021,65.99269956353044,6.202035194666943,4.999995096014269,0.5
68,0.2868357528359292,1.0,1.0,0.0,0.0,0.5186536187352578,0.43910685667718335,2.958266206666235,0.04943156048155899,0.0937530828049567,3.573606355037745,0.08367422702653712,0.9999062074617009,0.7140894129525678,94.09296484923706,67.08771259935133,5.8334866649478085,4.999996076811415,0.0
69,0.1669633870600047,1.0,1.0,0.0,1.0,0.48880514080425214,0.2860716410203087,2.6228960261562095,0.053089280316141414,0.09132457515422575,3.2024512932468987,0.07695554837786062,1.2951890262912407,0.8856196754132156,95.3983422635775,68.10522424374882,5.291660872645359,4.999996861449132,0.0
70,0.215897929836241,1.0,1.0,0.0,0.0,0.3491152973380978,0.08336102564581604,2.750926715967709,0.05817382844596987,0.08871272217246426,3.080179342860968,0.06655353774617327,0.9003308976713829,0.708820257526311,96.8226423220368,69.02836049553169,4.739560375214353,4.9999974891593055,0.5
71,0.1566273601349715,1.0,1.0,0.0,1.0,0.354235194197017,0.0,2.3753305579085584,0.06786462603163577,0.0828379879844387,2.5413875040019356,0.06424545477412011,1.0566492217357852,0.8661151288813461,98.04310194396116,69.88050306357871,4.64675086605345,4.999997991327445,0.0
72,0.19808911791869424,1.0,1.0,0.0,0.0,0.29840605559394856,0.0,2.4163319500519127,0.07448301402014994,0.08284686270988201,2.5641425543877814,0.05749107539219008,0.6700186885466994,0.6911621971387752,99.31212519218506,70.6846931630281,4.234030904329939,4.999998393061956,0.5
73,0.06879960339531935,1.0,1.0,0.0,0.0,0.3273680064460292,0.0,2.062284944788419,0.0803053682879314,0.0835833331553033,2.1778247338023,0.0572135936945796,0.7893811107842789,0.8153184569268084,100.3647179952826,71.4407477988339,4.109944311783888,4.999998714449565,0.0
74,0.19661100325964623,1.0,1.0,0.0,0.0,0.2325136631157556,0.0,2.0841545224096376,0.08408109214646034,0.08587986612417574,2.2023522833287092,0.05431492018256222,0.9203283133626905,0.9027889298942907,101.44412981127131,72.15506833578316,3.7062626695019745,4.999998971559652,0.0
75,0.17177970407130894,1.0,1.0,0.0,1.0,0.2772505853069251,0.0,2.167040352787497,0.09131492894085583,0.08350995800577098,2.058926056040013,0.05094401832506895,1.0133337786089927,0.9564685900086325,102.61597157289329,72.81319503204082,3.5666595902104277,4.999999177247721,0.0
76,0.2178941271155627,1.0,1.0,0.0,0.0,0.27530969632577046,0.0,2.315047913469729,0.09349693867456564,0.08727999204957862,2.0719560180421306,0.04730460200932775,0.6175671234272664,0.6959951219108806,103.86235357829956,73.47379988418729,3.5937041888716683,4.999999341798177,0.5
77,0.14796848701618456,1.0,1.0,0.0,0.0,0.33302764567818144,0.0,1.9793423303862423,0.09449957098365289,0.09031725302125523,1.883920085425186,0.05076534246481585,0.7276910019575746,0.8086411727524931,104.87697205674364,74.15307212717596,3.7525295890183963,4.999999473438542,0.0
78,2.9698410740593486,1.0,1.0,0.0,0.0,0.30302589735504903,0.0,2.0133528243874466,0.09308674515234225,0.09417865965325585,2.0313711594252366,0.05149141738667355,0.8609020602288472,0.8921912307923919,105.9144685686113,74.82724636023052,3.480354165993601,4.999999578750833,0.0
79,0.14101173901248323,1.0,1.0,0.0,0.0,2.5358158635288826,0.0,2.1390126427807514,0.09324914770516508,0.09453275825982195,1.9741056451893886,0.05098119436131565,0.9821124191708668,0.9478789057053316,107.04663004779326,75.47304893521893,3.405494490784887,4.999999663000667,0.0
80,0.14101173901248323,1.0,1.0,0.0,0.0,1.389789245219762,1.2268557923660697,3.635089370155349,0.0,0.21747638963991758,3.121161937663829,0.049594267939707115,1.9964387645824198,0.9785921701098734,108.27478893377783,76.57064167942526,3.5012104390947063,4.999999730400534,0.0
